ticket_id,customer_id,created_date,category,priority,resolution_days,csat_score
TKT_009548,CUST_04861,2022-12-30,App Issue,Medium,2,4
TKT_009549,CUST_03991,2023-07-20,Other,Medium,2,5
TKT_009550,CUST_03120,2023-11-01,Payment,Low,,1
TKT_009551,CUST_03397,2022-11-27,App Issue,High,5,4
TKT_009552,CUST_01126,2022-01-02,App Issue,Low,5,5
TKT_009553,CUST_03195,2023-09-10,Return,Low,7,3
TKT_009554,CUST_01294,2022-07-19,Delivery,Low,2,5
TKT_009555,CUST_00185,2022-04-20,Other,Low,3,5
TKT_009556,CUST_04055,2023-02-25,App Issue,Low,7,2
TKT_009557,CUST_02960,2022-03-14,Return,High,5,4
TKT_009558,CUST_01626,2024-03-02,Product Quality,Medium,10,5
TKT_009559,CUST_03498,2022-10-15,Return,Medium,7,4
TKT_009560,CUST_04259,2023-08-08,App Issue,High,7,4
TKT_009561,CUST_00671,2023-06-12,Payment,Low,2,2
TKT_009562,CUST_00099,2022-04-13,Payment,Medium,3,2
TKT_009563,CUST_02674,2024-02-26,Product Quality,Medium,5,5
TKT_009564,CUST_01971,2022-03-06,App Issue,Low,1,4
TKT_009565,CUST_02099,2023-05-16,App Issue,Medium,1,5
TKT_009566,CUST_00838,2024-04-14,Other,High,5,5
TKT_009567,CUST_02763,2022-10-08,Delivery,High,2,5
TKT_009568,CUST_02402,2023-11-18,Account,Medium,1,3
TKT_009569,CUST_02453,2024-05-02,Payment,High,7,5
TKT_009570,CUST_03916,2023-08-17,Product Quality,Medium,2,4
TKT_009571,CUST_03435,2023-04-19,Delivery,Medium,2,5
TKT_009572,CUST_04810,2022-10-18,Delivery,High,7,4
TKT_009573,CUST_04201,2022-10-26,Other,Low,,5
TKT_009574,CUST_03699,2023-07-30,Account,Low,2,2
TKT_009575,CUST_04111,2023-06-05,Payment,Medium,3,4
TKT_009576,CUST_02926,2022-11-09,Payment,Low,,
TKT_009577,CUST_04022,2024-02-12,Other,Medium,5,4
TKT_009578,CUST_04967,2023-01-10,Delivery,Medium,2,5
TKT_009579,CUST_01807,2023-01-29,Product Quality,Medium,,4
TKT_009580,CUST_03013,2022-07-06,Other,Medium,10,
TKT_009581,CUST_03770,2023-08-13,App Issue,High,5,5
TKT_009582,CUST_00017,2024-05-25,Account,Medium,1,2
TKT_009583,CUST_01480,2022-02-06,Return,High,1,5
TKT_009584,CUST_03840,2023-08-31,Other,Medium,3,3
TKT_009585,CUST_02156,2022-11-12,Account,Medium,3,5
TKT_009586,CUST_01358,2023-09-11,Other,Medium,5,3
TKT_009587,CUST_01291,2023-05-31,Return,High,2,4
TKT_009588,CUST_02711,2024-03-22,Other,Medium,2,4
TKT_009589,CUST_01054,2023-02-02,Return,High,5,3
TKT_009590,CUST_04951,2022-11-02,Delivery,High,7,5
TKT_009591,CUST_02227,2022-11-02,Other,Medium,3,2
TKT_009592,CUST_03226,2023-10-05,Account,Medium,10,4
TKT_009593,CUST_00494,2022-12-29,App Issue,Medium,5,4
TKT_009594,CUST_00227,2022-06-01,Payment,Medium,1,4
TKT_009595,CUST_02875,2023-05-29,App Issue,Medium,3,5
TKT_009596,CUST_04917,2024-04-21,Payment,Low,5,4
TKT_009597,CUST_02874,2022-05-16,Other,Low,1,5
TKT_009598,CUST_00813,2023-11-19,Other,High,1,3
TKT_009599,CUST_04892,2024-04-14,Return,Low,7,5
TKT_009600,CUST_00846,2023-05-02,Return,Medium,7,4
TKT_009601,CUST_04579,2022-09-17,Product Quality,Low,5,3
TKT_009602,CUST_04334,2022-05-20,Account,Medium,2,
TKT_009603,CUST_04389,2022-10-30,Account,Low,2,4
TKT_009604,CUST_03350,2023-04-15,Product Quality,Low,3,5
TKT_009605,CUST_04624,2023-07-16,App Issue,Medium,5,3
TKT_009606,CUST_00165,2022-02-15,App Issue,Low,,4
TKT_009607,CUST_02288,2022-10-24,Payment,Medium,1,5
TKT_009608,CUST_02740,2022-12-05,Product Quality,High,7,4
TKT_009609,CUST_04328,2023-05-14,Payment,Medium,1,5
TKT_009610,CUST_00801,2024-05-09,Payment,High,1,2
TKT_009611,CUST_04198,2023-05-16,Payment,Medium,,1
TKT_009612,CUST_01086,2023-08-08,Return,High,5,5
TKT_009613,CUST_00982,2023-02-21,Delivery,Low,3,5
TKT_009614,CUST_03632,2022-09-06,Return,Low,2,5
TKT_009615,CUST_00620,2023-04-11,Account,High,2,4
TKT_009616,CUST_00469,2023-11-06,App Issue,High,10,4
TKT_009617,CUST_01464,2024-04-20,Other,Medium,2,4
TKT_009618,CUST_04850,2022-03-14,Return,High,2,5
TKT_009619,CUST_03499,2022-12-10,Account,Medium,7,4
TKT_009620,CUST_02883,2024-05-06,App Issue,Medium,3,5
TKT_009621,CUST_01929,2022-03-09,Delivery,Medium,5,3
TKT_009622,CUST_00631,2022-06-27,Product Quality,Low,3,4
TKT_009623,CUST_04735,2023-10-12,Return,Medium,1,3
TKT_009624,CUST_00454,2024-05-15,Return,Low,3,5
TKT_009625,CUST_01426,2023-04-23,App Issue,Medium,2,4
TKT_009626,CUST_00683,2022-04-16,Return,Medium,2,3
TKT_009627,CUST_03799,2024-02-12,App Issue,High,5,
TKT_009628,CUST_02726,2023-11-01,Delivery,Low,5,4
TKT_009629,CUST_01621,2022-11-02,Product Quality,Medium,3,2
TKT_009630,CUST_02987,2024-04-11,Other,High,,4
TKT_009631,CUST_03768,2022-07-28,Return,Medium,3,3
TKT_009632,CUST_01899,2024-02-12,Delivery,Low,2,5
TKT_009633,CUST_03466,2024-03-04,App Issue,Low,10,3
TKT_009634,CUST_01045,2022-08-14,Other,Low,5,5
TKT_009635,CUST_03181,2023-08-11,Account,Medium,5,4
TKT_009636,CUST_00281,2023-11-14,Return,Low,3,5
TKT_009637,CUST_01561,2022-10-01,Product Quality,Medium,2,5
TKT_009638,CUST_01191,2023-02-21,Delivery,Low,1,5
TKT_009639,CUST_01306,2023-04-24,Product Quality,Low,1,4
TKT_009640,CUST_01690,2023-10-18,Return,High,10,
TKT_009641,CUST_00071,2023-11-09,Payment,Low,7,3
TKT_009642,CUST_02779,2024-04-17,Product Quality,Low,3,4
TKT_009643,CUST_00308,2022-05-01,Product Quality,High,7,3
TKT_009644,CUST_01763,2022-10-02,Return,High,7,5
TKT_009645,CUST_02254,2023-10-06,Delivery,Medium,1,1
TKT_009646,CUST_00563,2024-01-05,Delivery,High,10,3
TKT_009647,CUST_01222,2022-04-08,Return,Low,2,4
TKT_009648,CUST_00913,2023-10-15,Payment,Low,3,4
TKT_009649,CUST_04655,2024-04-16,Account,High,10,4
TKT_009650,CUST_02678,2024-03-03,Delivery,Medium,1,3
TKT_009651,CUST_02967,2022-12-12,Product Quality,High,1,4
TKT_009652,CUST_01647,2023-10-04,Delivery,Medium,5,5
TKT_009653,CUST_03492,2023-08-30,Delivery,Medium,2,4
TKT_009654,CUST_04600,2022-11-23,Return,High,3,3
TKT_009655,CUST_01206,2022-12-05,Payment,Medium,5,5
TKT_009656,CUST_03457,2022-04-16,Other,Low,2,4
TKT_009657,CUST_01768,2022-08-26,Return,Low,2,4
TKT_009658,CUST_00553,2022-06-23,Payment,High,1,
TKT_009659,CUST_04057,2024-01-23,Account,Low,2,1
TKT_009660,CUST_00401,2022-01-13,Delivery,Medium,3,4
TKT_009661,CUST_00720,2022-09-07,Product Quality,Medium,5,4
TKT_009662,CUST_02781,2022-02-11,App Issue,Medium,1,5
TKT_009663,CUST_04434,2022-10-07,Delivery,Medium,3,5
TKT_009664,CUST_02423,2024-04-24,Delivery,Medium,7,5
TKT_009665,CUST_03416,2022-10-03,Return,Low,2,5
TKT_009666,CUST_04643,2024-06-11,App Issue,Medium,2,4
TKT_009667,CUST_01887,2023-07-04,Other,Medium,7,1
TKT_009668,CUST_01870,2023-12-28,Product Quality,Medium,2,2
TKT_009669,CUST_02013,2024-02-16,Return,Medium,2,4
TKT_009670,CUST_02691,2022-02-28,Product Quality,Medium,2,4
TKT_009671,CUST_01683,2022-09-25,Delivery,High,5,3
TKT_009672,CUST_04621,2023-11-09,Other,Medium,1,4
TKT_009673,CUST_03784,2024-05-21,Other,Medium,2,5
TKT_009674,CUST_04424,2024-01-24,Product Quality,Low,5,3
TKT_009675,CUST_04087,2023-08-20,Product Quality,High,1,5
TKT_009676,CUST_04120,2022-02-28,App Issue,Low,3,3
TKT_009677,CUST_03824,2023-05-26,Other,Medium,3,5
TKT_009678,CUST_04099,2023-05-31,Account,Medium,5,4
TKT_009679,CUST_02824,2023-08-11,Product Quality,Low,1,4
TKT_009680,CUST_02611,2022-07-15,App Issue,Low,7,3
TKT_009681,CUST_02867,2022-10-25,App Issue,High,2,2
TKT_009682,CUST_02358,2024-05-14,Delivery,Low,5,5
TKT_009683,CUST_02260,2023-07-01,Product Quality,Medium,7,3
TKT_009684,CUST_01602,2024-04-15,App Issue,High,1,5
TKT_009685,CUST_02803,2024-01-08,Product Quality,Medium,7,4
TKT_009686,CUST_01033,2024-01-28,Payment,Medium,10,5
TKT_009687,CUST_02532,2023-11-12,Account,Medium,2,5
TKT_009688,CUST_00978,2023-02-19,Delivery,Low,,3
TKT_009689,CUST_01222,2023-08-10,Delivery,High,,4
TKT_009690,CUST_00517,2024-04-09,Payment,Low,5,3
TKT_009691,CUST_03791,2023-12-16,Product Quality,High,3,3
TKT_009692,CUST_03730,2023-03-27,Return,Low,,2
TKT_009693,CUST_01882,2024-02-28,Other,Medium,5,
TKT_009694,CUST_04383,2023-12-01,Account,Medium,2,3
TKT_009695,CUST_02960,2023-08-31,Account,Low,1,1
TKT_009696,CUST_00784,2022-11-26,Other,Low,2,3
TKT_009697,CUST_01379,2023-03-25,Account,Medium,1,4
TKT_009698,CUST_03290,2022-08-29,Return,Medium,2,
TKT_009699,CUST_00198,2022-11-30,Return,Medium,1,5
TKT_009700,CUST_02836,2022-09-20,Delivery,Medium,2,4
TKT_009701,CUST_00882,2022-09-25,Product Quality,Medium,3,4
TKT_009702,CUST_01198,2023-10-11,Return,Low,,5
TKT_009703,CUST_00260,2023-10-19,Other,Medium,2,
TKT_009704,CUST_03803,2024-02-19,Delivery,Low,1,4
TKT_009705,CUST_04274,2024-01-01,Return,Medium,2,4
TKT_009706,CUST_02057,2023-01-29,Delivery,High,2,4
TKT_009707,CUST_04018,2023-02-03,Other,High,7,5
TKT_009708,CUST_04964,2023-09-08,Other,Medium,2,
TKT_009709,CUST_00679,2022-09-10,Other,Medium,3,4
TKT_009710,CUST_04651,2024-04-14,Payment,High,2,4
TKT_009711,CUST_01279,2022-09-20,App Issue,High,10,2
TKT_009712,CUST_04069,2022-06-26,Product Quality,Medium,2,5
TKT_009713,CUST_04906,2023-03-11,Payment,High,3,5
TKT_009714,CUST_02226,2022-11-07,Other,Low,2,3
TKT_009715,CUST_01918,2023-01-25,Account,Medium,1,4
TKT_009716,CUST_04343,2022-01-07,App Issue,Low,3,4
TKT_009717,CUST_01920,2022-03-14,Product Quality,High,10,5
TKT_009718,CUST_04184,2022-08-21,Other,Medium,7,2
TKT_009719,CUST_02504,2024-02-19,Payment,Medium,7,3
TKT_009720,CUST_03308,2022-06-13,Account,Medium,1,3
TKT_009721,CUST_04119,2023-01-18,Account,Medium,,4
TKT_009722,CUST_02806,2022-02-02,Product Quality,Medium,7,2
TKT_009723,CUST_04487,2023-07-05,Account,Medium,1,4
TKT_009724,CUST_03393,2023-07-01,Other,Medium,2,5
TKT_009725,CUST_00424,2023-01-22,Account,High,1,5
TKT_009726,CUST_01357,2023-03-04,Payment,High,7,4
TKT_009727,CUST_03614,2022-02-19,Payment,Low,2,
TKT_009728,CUST_02464,2022-01-04,Product Quality,Medium,7,4
TKT_009729,CUST_03184,2022-05-05,Product Quality,High,2,4
TKT_009730,CUST_00238,2022-09-26,Other,Medium,7,4
TKT_009731,CUST_01001,2022-01-06,App Issue,Medium,3,4
TKT_009732,CUST_03985,2022-07-08,Product Quality,Low,2,4
TKT_009733,CUST_04605,2024-04-08,Payment,Medium,7,4
TKT_009734,CUST_04148,2022-05-25,Delivery,Medium,1,4
TKT_009735,CUST_04436,2024-04-24,Account,Medium,3,5
TKT_009736,CUST_02334,2023-03-04,Product Quality,Medium,2,1
TKT_009737,CUST_03878,2023-04-15,Other,Medium,5,4
TKT_009738,CUST_02429,2023-03-30,Product Quality,Medium,2,1
TKT_009739,CUST_04259,2023-05-23,Payment,Medium,,3
TKT_009740,CUST_03461,2022-04-24,Return,Medium,10,4
TKT_009741,CUST_03517,2022-03-25,Account,High,1,5
TKT_009742,CUST_01307,2023-12-20,Product Quality,Low,3,2
TKT_009743,CUST_04900,2023-07-14,Other,Medium,5,4
TKT_009744,CUST_03094,2024-05-08,Account,Low,3,5
TKT_009745,CUST_01372,2023-05-03,Payment,High,3,4
TKT_009746,CUST_00354,2022-04-12,App Issue,High,1,4
TKT_009747,CUST_02801,2023-04-08,Return,High,10,3
TKT_009748,CUST_04029,2022-12-10,Product Quality,Low,2,5
TKT_009749,CUST_03920,2023-12-08,Delivery,Medium,7,3
TKT_009750,CUST_02028,2024-06-03,Payment,Medium,10,4
TKT_009751,CUST_03019,2023-06-27,Return,Medium,3,5
TKT_009752,CUST_04014,2024-01-07,Product Quality,High,5,2
TKT_009753,CUST_01868,2022-06-23,Account,Medium,2,3
TKT_009754,CUST_00118,2023-12-31,Other,Medium,1,4
TKT_009755,CUST_01815,2024-02-02,Return,Low,2,5
TKT_009756,CUST_02624,2022-09-04,Account,High,5,5
TKT_009757,CUST_01233,2023-10-07,Other,Medium,3,5
TKT_009758,CUST_03302,2022-06-17,Payment,High,5,5
TKT_009759,CUST_04329,2023-12-09,Payment,High,7,3
TKT_009760,CUST_00305,2024-05-03,App Issue,Medium,10,5
TKT_009761,CUST_00385,2023-02-15,Delivery,Medium,3,4
TKT_009762,CUST_04064,2022-08-06,Account,Medium,2,5
TKT_009763,CUST_03509,2023-10-06,Product Quality,Medium,3,2
TKT_009764,CUST_04226,2023-09-13,App Issue,Low,3,1
TKT_009765,CUST_04299,2024-01-08,Return,Medium,,2
TKT_009766,CUST_04597,2024-05-25,Other,Medium,5,4
TKT_009767,CUST_01492,2022-10-03,Account,Medium,,5
TKT_009768,CUST_01642,2022-04-03,Delivery,Low,2,4
TKT_009769,CUST_02415,2023-10-24,Account,Medium,5,4
TKT_009770,CUST_03635,2024-05-18,Payment,Medium,3,5
TKT_009771,CUST_01671,2022-02-18,Delivery,Low,2,4
TKT_009772,CUST_00985,2024-06-08,Payment,High,2,4
TKT_009773,CUST_04867,2023-08-18,Product Quality,Medium,2,3
TKT_009774,CUST_02914,2024-05-13,Account,Medium,2,4
TKT_009775,CUST_01477,2022-09-12,Other,Low,5,5
TKT_009776,CUST_03395,2023-01-18,App Issue,High,7,3
TKT_009777,CUST_04829,2023-07-30,App Issue,Medium,3,4
TKT_009778,CUST_02990,2023-12-26,Payment,Medium,7,3
TKT_009779,CUST_04230,2022-10-18,Return,Medium,1,4
TKT_009780,CUST_03879,2022-11-12,App Issue,Medium,,1
TKT_009781,CUST_02336,2024-03-27,Product Quality,Medium,3,4
TKT_009782,CUST_01856,2023-08-06,Other,Medium,3,
TKT_009783,CUST_00738,2023-01-31,Other,Medium,5,1
TKT_009784,CUST_01472,2023-08-02,Return,Medium,5,1
TKT_009785,CUST_03225,2022-08-18,Delivery,Medium,3,5
TKT_009786,CUST_02980,2023-11-28,Payment,Medium,2,3
TKT_009787,CUST_01839,2022-03-23,App Issue,Medium,2,2
TKT_009788,CUST_04838,2023-07-22,Delivery,Low,1,3
TKT_009789,CUST_03539,2024-06-03,Other,Low,,3
TKT_009790,CUST_00275,2023-03-02,Return,Medium,2,5
TKT_009791,CUST_03608,2023-02-28,Payment,Medium,2,2
TKT_009792,CUST_04164,2023-07-21,Other,Medium,1,4
TKT_009793,CUST_02406,2022-05-06,Return,Medium,2,3
TKT_009794,CUST_04975,2022-04-04,Delivery,Low,3,5
TKT_009795,CUST_02721,2024-04-07,Payment,High,5,4
TKT_009796,CUST_03011,2023-07-14,Other,Medium,3,4
TKT_009797,CUST_03490,2023-11-18,Payment,High,1,3
TKT_009798,CUST_03900,2024-02-07,Account,Medium,2,4
TKT_009799,CUST_00634,2024-05-12,Account,Medium,2,5
TKT_009800,CUST_04511,2024-04-06,Return,Medium,10,5
TKT_009801,CUST_04705,2023-11-08,Product Quality,Medium,3,3
TKT_009802,CUST_01469,2024-02-25,Delivery,High,3,4
TKT_009803,CUST_01474,2022-07-10,Product Quality,Low,2,4
TKT_009804,CUST_02103,2022-06-23,Return,High,1,4
TKT_009805,CUST_03057,2022-04-01,Product Quality,High,1,4
TKT_009806,CUST_01802,2024-04-09,Account,Medium,5,4
TKT_009807,CUST_04991,2024-06-15,Product Quality,Low,3,3
TKT_009808,CUST_00423,2022-08-04,Return,Low,7,5
TKT_009809,CUST_04077,2023-11-19,Other,Medium,5,4
TKT_009810,CUST_04204,2022-02-15,App Issue,High,10,5
TKT_009811,CUST_04796,2023-12-23,Other,Medium,2,5
TKT_009812,CUST_00393,2022-02-23,Payment,Low,2,4
TKT_009813,CUST_04551,2023-12-17,Product Quality,Medium,1,5
TKT_009814,CUST_01472,2022-04-13,Account,Medium,,5
TKT_009815,CUST_02452,2023-11-07,Product Quality,Medium,1,
TKT_009816,CUST_02320,2022-02-20,Return,Low,5,5
TKT_009817,CUST_03656,2023-12-08,Account,Medium,2,2
TKT_009818,CUST_04236,2022-04-09,Return,Medium,5,4
TKT_009819,CUST_04089,2023-07-23,Product Quality,Medium,3,4
TKT_009820,CUST_03124,2023-12-30,Other,Medium,5,4
TKT_009821,CUST_02371,2022-05-22,App Issue,Medium,1,5
TKT_009822,CUST_01626,2024-02-02,Return,Medium,5,2
TKT_009823,CUST_00938,2023-05-13,Return,Medium,2,4
TKT_009824,CUST_01476,2023-06-12,Product Quality,Medium,5,2
TKT_009825,CUST_01162,2022-11-08,Delivery,Medium,1,4
TKT_009826,CUST_01583,2023-09-28,App Issue,Low,5,5
TKT_009827,CUST_00734,2024-03-29,App Issue,Low,1,3
TKT_009828,CUST_00244,2023-07-05,Product Quality,Medium,2,5
TKT_009829,CUST_04745,2023-12-26,Payment,Low,10,5
TKT_009830,CUST_02935,2024-03-03,Other,High,1,4
TKT_009831,CUST_00410,2024-03-01,Other,Medium,3,5
TKT_009832,CUST_00317,2022-10-23,Product Quality,Medium,2,5
TKT_009833,CUST_03884,2022-05-09,App Issue,Medium,3,3
TKT_009834,CUST_00481,2022-07-01,Delivery,Low,2,5
TKT_009835,CUST_03238,2022-04-07,Payment,Low,3,4
TKT_009836,CUST_01360,2024-03-19,Payment,Medium,3,4
TKT_009837,CUST_03369,2023-03-04,Delivery,Medium,2,3
TKT_009838,CUST_04662,2024-05-11,Payment,Low,3,3
TKT_009839,CUST_03256,2023-01-03,Product Quality,Low,3,5
TKT_009840,CUST_01964,2022-10-07,Account,Medium,2,5
TKT_009841,CUST_01384,2022-11-19,Delivery,Low,2,4
TKT_009842,CUST_01623,2023-03-18,Return,High,2,5
TKT_009843,CUST_04646,2023-07-26,Delivery,Low,7,4
TKT_009844,CUST_01843,2022-08-06,Account,Medium,1,2
TKT_009845,CUST_00043,2022-02-20,Account,Medium,3,2
TKT_009846,CUST_01591,2023-11-26,Payment,Medium,3,3
TKT_009847,CUST_01610,2024-05-28,Product Quality,Low,10,4
TKT_009848,CUST_01546,2024-04-04,Other,Medium,5,3
TKT_009849,CUST_00207,2022-07-22,App Issue,Medium,5,4
TKT_009850,CUST_02952,2023-04-15,Return,High,1,3
TKT_009851,CUST_00426,2023-07-14,Delivery,Low,2,4
TKT_009852,CUST_02849,2022-05-08,Account,Medium,5,2
TKT_009853,CUST_04147,2022-04-12,Return,Low,5,5
TKT_009854,CUST_01147,2024-04-19,Account,Medium,5,4
TKT_009855,CUST_04518,2022-08-14,Other,Low,2,4
TKT_009856,CUST_03223,2022-11-06,Return,Medium,5,1
TKT_009857,CUST_00412,2024-02-15,Other,Low,3,4
TKT_009858,CUST_04525,2022-01-26,App Issue,Medium,10,4
TKT_009859,CUST_01296,2023-03-20,Product Quality,Medium,5,4
TKT_009860,CUST_04238,2022-06-06,App Issue,Low,3,
TKT_009861,CUST_02190,2022-11-28,Payment,High,3,4
TKT_009862,CUST_03737,2022-05-17,Product Quality,Medium,10,4
TKT_009863,CUST_02884,2022-10-18,Product Quality,Low,1,4
TKT_009864,CUST_02981,2022-01-12,Delivery,Medium,1,3
TKT_009865,CUST_01924,2024-01-17,Product Quality,Low,1,3
TKT_009866,CUST_01998,2022-12-12,Payment,High,3,4
TKT_009867,CUST_02907,2024-02-22,Return,High,2,5
TKT_009868,CUST_03761,2023-05-25,Account,Low,2,4
TKT_009869,CUST_04556,2024-01-04,App Issue,Low,2,3
TKT_009870,CUST_00201,2023-02-10,App Issue,Low,5,5
TKT_009871,CUST_01156,2023-11-02,Account,Medium,7,4
TKT_009872,CUST_01747,2022-12-16,Return,High,2,4
TKT_009873,CUST_02922,2022-03-28,Delivery,Low,2,5
TKT_009874,CUST_00378,2022-11-21,Delivery,Medium,1,4
TKT_009875,CUST_03167,2022-07-02,Delivery,Low,10,1
TKT_009876,CUST_01800,2023-12-29,Return,High,2,4
TKT_009877,CUST_02979,2024-01-07,Delivery,Medium,3,5
TKT_009878,CUST_01197,2022-02-12,App Issue,Medium,1,4
TKT_009879,CUST_04359,2022-10-19,Account,Low,7,3
TKT_009880,CUST_04622,2022-01-25,Account,Medium,1,5
TKT_009881,CUST_01489,2023-09-15,Product Quality,Medium,2,4
TKT_009882,CUST_03417,2023-07-03,Other,Medium,7,3
TKT_009883,CUST_00356,2022-09-22,Product Quality,Medium,3,5
TKT_009884,CUST_01233,2023-04-25,Other,Medium,3,
TKT_009885,CUST_03470,2023-09-15,Payment,Low,5,3
TKT_009886,CUST_02093,2023-10-26,Product Quality,Medium,1,4
TKT_009887,CUST_00384,2024-01-13,Product Quality,Low,3,4
TKT_009888,CUST_04875,2022-09-26,Account,Low,2,5
TKT_009889,CUST_00780,2023-07-22,Return,High,3,4
TKT_009890,CUST_04769,2024-01-30,Product Quality,Low,1,4
TKT_009891,CUST_00985,2022-09-15,Delivery,Low,2,5
TKT_009892,CUST_04926,2022-05-21,Payment,Medium,5,3
TKT_009893,CUST_00925,2023-06-23,Other,Medium,5,3
TKT_009894,CUST_02854,2022-04-13,Return,Low,5,4
TKT_009895,CUST_03395,2022-01-02,Return,Medium,1,5
TKT_009896,CUST_02602,2024-03-21,Product Quality,Low,3,3
TKT_009897,CUST_04664,2023-02-09,Other,High,,5
TKT_009898,CUST_00832,2023-08-30,Account,High,2,
TKT_009899,CUST_04276,2023-08-30,Payment,Medium,5,3
TKT_009900,CUST_04581,2022-09-01,App Issue,Medium,7,5
TKT_009901,CUST_03329,2022-10-10,Return,Low,,4
TKT_009902,CUST_00458,2024-04-04,App Issue,Medium,2,1
TKT_009903,CUST_04482,2022-08-30,Payment,High,5,4
TKT_009904,CUST_01195,2022-09-21,Return,Medium,,2
TKT_009905,CUST_04124,2023-01-31,Other,Medium,5,5
TKT_009906,CUST_03307,2023-12-11,Payment,Medium,7,4
TKT_009907,CUST_00531,2022-08-16,Delivery,High,2,5
TKT_009908,CUST_01581,2023-02-19,Return,Medium,3,1
TKT_009909,CUST_00492,2023-10-12,Payment,Medium,3,5
TKT_009910,CUST_02156,2023-06-18,Return,Medium,1,3
TKT_009911,CUST_03007,2023-10-08,Payment,Medium,3,4
TKT_009912,CUST_00215,2022-01-20,Product Quality,Low,3,5
TKT_009913,CUST_00360,2024-04-01,Delivery,High,2,2
TKT_009914,CUST_00122,2022-08-25,Account,Medium,1,3
TKT_009915,CUST_02048,2023-09-01,Account,Medium,2,
TKT_009916,CUST_00691,2023-05-30,Return,Medium,7,4
TKT_009917,CUST_00728,2024-02-20,Product Quality,Low,2,2
TKT_009918,CUST_03247,2022-03-31,Return,Low,2,4
TKT_009919,CUST_00409,2022-01-02,Product Quality,Medium,2,5
TKT_009920,CUST_04397,2022-07-18,Other,Medium,1,3
TKT_009921,CUST_00920,2022-03-24,Return,High,10,4
TKT_009922,CUST_01745,2023-10-16,Product Quality,Low,,4
TKT_009923,CUST_04142,2023-04-27,Other,Medium,7,5
TKT_009924,CUST_02870,2022-11-27,Other,Medium,,4
TKT_009925,CUST_01225,2024-03-25,App Issue,Medium,3,5
TKT_009926,CUST_03132,2024-06-01,App Issue,Medium,3,4
TKT_009927,CUST_02202,2022-10-17,Payment,Medium,7,1
TKT_009928,CUST_00532,2022-04-05,Return,Low,1,2
TKT_009929,CUST_01108,2023-05-18,Payment,High,,5
TKT_009930,CUST_02732,2023-10-31,App Issue,Medium,2,5
TKT_009931,CUST_02546,2023-03-20,Return,Medium,5,3
TKT_009932,CUST_01969,2022-09-05,Return,Low,2,5
TKT_009933,CUST_00872,2023-03-13,Other,High,2,3
TKT_009934,CUST_04564,2023-03-15,Product Quality,Medium,,4
TKT_009935,CUST_01104,2022-03-31,Delivery,Medium,5,2
TKT_009936,CUST_01742,2022-12-26,Delivery,Low,7,3
TKT_009937,CUST_04438,2024-01-23,Return,Low,3,4
TKT_009938,CUST_04055,2023-10-24,Return,Low,7,
TKT_009939,CUST_04438,2022-03-10,Product Quality,Medium,2,4
TKT_009940,CUST_02082,2022-11-12,Delivery,Low,5,5
TKT_009941,CUST_03045,2022-04-29,Other,Low,2,4
TKT_009942,CUST_03330,2023-10-05,Delivery,Medium,2,2
TKT_009943,CUST_02290,2022-12-16,App Issue,Medium,3,5
TKT_009944,CUST_04077,2022-08-07,App Issue,Low,3,4
TKT_009945,CUST_04848,2023-07-16,Other,Medium,3,3
TKT_009946,CUST_02573,2022-07-08,Return,Low,3,
TKT_009947,CUST_01958,2024-02-08,App Issue,Medium,5,5
TKT_009948,CUST_04570,2022-04-25,Product Quality,Low,5,5
TKT_009949,CUST_03278,2022-12-14,Payment,Medium,,
TKT_009950,CUST_02489,2022-07-24,App Issue,High,1,5
TKT_009951,CUST_04117,2024-04-22,Payment,Medium,3,2
TKT_009952,CUST_01405,2022-06-24,Product Quality,Medium,3,3
TKT_009953,CUST_03315,2024-06-12,Product Quality,Low,5,3
TKT_009954,CUST_00565,2024-02-26,Payment,Medium,2,3
TKT_009955,CUST_02098,2024-04-26,Other,Medium,1,5
TKT_009956,CUST_00976,2022-10-01,Payment,Medium,3,5
TKT_009957,CUST_03268,2022-07-07,Account,Medium,2,1
TKT_009958,CUST_01278,2023-03-09,Delivery,Medium,2,1
TKT_009959,CUST_04052,2023-08-10,Other,Low,5,5
TKT_009960,CUST_02678,2022-05-30,Account,Medium,2,4
TKT_009961,CUST_04354,2022-09-16,Product Quality,Low,1,5
TKT_009962,CUST_01822,2022-09-13,Product Quality,Medium,1,1
TKT_009963,CUST_04313,2022-12-06,Return,High,7,4
TKT_009964,CUST_03311,2023-06-14,Account,Medium,2,4
TKT_009965,CUST_02113,2023-03-14,Payment,Low,2,5
TKT_009966,CUST_01894,2024-06-13,App Issue,Low,1,4
